28.427 37.175 6.00198959517 -3.68508439851 0.51 0.51 -0.01 MULA
28.0 38.248 3.13516178445 4.71812687883 0.84 0.78 -0.01 ODME
27.085 38.019 3.5922723169 -2.16859107438 0.62 0.55 -0.02 OZDE
29.136 37.941 2.18848649244 9.29522745303 0.6 0.57 0.0 PAMU
30.862 40.555 6.91039646613 16.6147409277 0.86 0.87 0.03 PINA
30.47 38.53 1.94042570151 11.9857891402 3.11 3.36 -0.1 SHUT
29.439 36.72 9.00126952868 5.48534076017 0.61 0.56 -0.02 SIRA
30.13 40.745 15.4850773264 16.2646543026 0.8 0.83 0.0 SISL
29.55 38.15 2.18915170065 8.97311240046 0.53 0.56 0.0 SLLR
30.134 40.69 11.0214155065 16.9347192226 0.71 0.73 0.01 SMAS
27.486 37.818 4.03394914412 -1.54320113888 0.82 0.78 -0.01 SOKE
31.0 37.48 8.64307892616 10.805235669 0.7 0.81 0.02 STCL
26.174 39.973 7.16545721447 8.02166163136 0.54 0.51 -0.02 SUBA
29.048 37.566 3.23785369477 1.27219411084 0.59 0.63 0.0 TAVA
30.804 40.386 4.56352852576 14.9360739821 0.57 0.57 0.01 TEBA
28.58 37.58 1.38207524944 -0.334465508387 0.59 0.62 0.0 THRN
30.114 38.016 2.46142946317 8.91839355157 0.55 0.56 0.0 TKIN
30.63 38.11 3.72827426577 11.1229360344 1.16 1.62 -0.15 TPRK
29.14 37.41 3.71530093374 2.78531867582 3.29 3.51 -0.35 TVAS
27.613 38.263 1.5325235129 0.25248816907 0.59 0.62 0.0 UCTP
30.5 37.32 5.71301319974 8.48020485863 0.73 0.86 0.02 UGUR
27.629 40.245 3.50514521109 11.9280087654 0.83 0.84 0.04 UKIR
29.141 40.122 4.3782677182 14.7838414652 0.71 0.68 0.0 ULDA
29.24 38.42 -1.10725158137 6.91456522745 0.55 0.59 0.01 ULUB
29.102 40.136 0.381553926301 14.0814478379 0.64 0.63 0.0 ULUD
26.74 38.38 0.589097162761 -2.73284021049 0.67 0.75 0.0 URIS
27.316 39.024 2.93425087653 4.15903287879 0.68 0.64 0.01 YAYA
32.24 39.099 0.472767177135 17.092783162 0.55 0.58 0.0 YEME
27.393 40.811 19.8858884577 12.6931669312 0.64 0.61 0.0 YENB
26.791 38.741 0.228413947792 0.088590705905 0.77 0.92 -0.01 YENF
31.438 40.937 20.7986454541 16.7741163779 0.5 0.48 0.0 YIG2
29.92 36.66 9.85956279263 7.69909583957 0.58 0.61 0.0 YKCF
29.535 37.185 5.14005081058 3.48531017069 0.51 0.54 -0.01 YSFC
29.635 40.803 17.7942305022 18.2452969615 0.85 0.83 0.03 YUHE
31.73 38.8 3.38149850653 15.9019691873 0.7 0.72 0.0 YUNA
29.111 40.165 2.55014930702 16.3691549416 0.84 0.84 0.04 ZEYA
40.733 39.182 11.8135620881 19.2030096684 1.67 2.13 -0.062 KRPR
40.515 39.215 9.49214360262 19.8965783584 1.62 2.13 -0.076 ATAP
40.33 39.039 7.24547618767 22.5192870408 1.96 2.58 -0.101 USVT
40.105 38.949 10.0776263223 20.9240418489 0.62 0.67 -0.043 KLKY
40.038 39.43 14.1240807217 23.2274090133 3.25 4.24 -0.053 BLYM
